action,close,open,high,low,volume,price,fast_ema,slow_ema,rsi_14,vwma,action_quality,time,atr,bb_upper,bb_middle,bb_lower
hold,140.1168975830078,139.99000549316406,140.17999267578125,139.89999389648438,42648,140.1168975830078,139.5129445122613,0.0,50.0,139.0073556739759,good,,,,0.0,0.0
hold,140.17999267578125,140.11000061035156,140.22999572753906,139.9499969482422,33387,140.17999267578125,139.6463541449653,0.0,50.0,139.08168093563563,good,,,,0.0,0.0
hold,140.5,140.24000549316406,140.64999389648438,140.24000549316406,35255,140.5,139.81708331597224,0.0,50.0,139.17065316651286,good,,,,0.0,0.0
hold,140.4199981689453,140.5,140.5800018310547,140.0,71578,140.4199981689453,139.93766628656687,0.0,75.19674159868319,139.31179586854893,good,,,,0.0,0.0
hold,140.6999969482422,140.4199981689453,140.8000030517578,140.3300018310547,35184,140.6999969482422,140.09013241890193,0.0,77.0157888771875,139.38482947634944,good,,,,0.0,0.0
hold,141.14999389648438,140.6999969482422,141.158203125,140.64999389648438,46345,141.14999389648438,140.30210471441842,0.0,79.60462763464545,139.4992263051695,good,,,,0.0,0.0
hold,141.00999450683594,141.16000366210938,141.1699981689453,140.97000122070312,32443,141.00999450683594,140.44368267290193,0.0,76.70976918579133,139.5647918525428,good,,,,0.0,0.0
hold,140.7100067138672,141.00999450683594,141.0399932861328,140.70150756835938,25325,140.7100067138672,140.496947481095,0.0,70.77087349643864,139.60231716871485,good,,,,0.0,0.0
hold,140.5749969482422,140.5399932861328,140.5749969482422,140.5399932861328,119157,140.5749969482422,140.51255737452445,0.0,68.2113566491691,139.73224631345786,good,,,inf,139.84759445190429,138.2417035006117
hold,140.30999755859375,140.5749969482422,140.71499633789062,140.27000427246094,56851,140.30999755859375,140.4720454113383,139.86961364746094,63.36705338806544,140.13323878428758,good,,,-0.01662578614888277,139.93809432983397,138.44622101045434
hold,140.78500366210938,140.36000061035156,140.95660400390625,140.35000610351562,20680,140.78500366210938,140.53463706149253,139.95283092151988,67.78366999074854,140.22592397280582,good,,,-0.030744588578623944,140.0638442993164,138.74120301109983
hold,140.9199981689453,140.8000030517578,141.0,140.75,15898,140.9199981689453,140.6117092829831,140.04075521674037,68.93012990693546,140.30047769103084,good,,,0.03524424525109815,140.16034393310548,138.8843716789456
hold,140.7624969482422,140.9199981689453,141.03990173339844,140.75999450683594,24651,140.7624969482422,140.6418668160349,140.10636810142233,65.9799577907502,140.35867849904005,good,,,-0.014062316811269682,140.25296859741212,139.08951023042732
hold,141.0,140.78500366210938,141.00999450683594,140.67999267578125,16401,141.0,140.71349345282795,140.1876073649294,68.19081527838478,140.4086023085702,good,,,0.0559030085298895,140.31821823120117,139.14095346077684
hold,140.8699951171875,141.0,141.0399932861328,140.77999877929688,124233,140.8699951171875,140.74479378569987,140.24964261513466,65.67487510763794,140.50161028978945,good,,,0.031558404566522924,140.3777183532715,139.21529998794847
hold,140.36500549316406,140.86000061035156,140.86000061035156,140.32000732421875,20112,140.36500549316406,140.66883612719272,140.26013014950098,56.893814880662674,140.53795844288877,good,,,-0.061008461159572924,140.4389686584473,139.42415205763518
hold,140.39500427246094,140.32000732421875,140.55999755859375,140.13999938964844,32005,140.39500427246094,140.61406975624638,140.27239143340643,57.25940468767105,140.56672029155763,good,,,-0.06290039066370046,140.49371871948242,139.62262716324216
hold,139.83999633789062,140.32000732421875,140.39500427246094,139.83999633789062,37415,139.83999633789062,140.45925507257525,140.23308278835952,48.98237324807787,140.5544237133974,good,,,-0.034371600487859144,140.51021881103514,139.704216694166
hold,139.8350067138672,139.88499450683594,139.97000122070312,139.8000030517578,19713,139.8350067138672,140.33440540083365,140.19689405431475,48.91391693085632,140.54972135140574,good,,,-0.013758836159716292,140.51721878051757,139.73766010043542
hold,139.49000549316406,139.8350067138672,139.8350067138672,139.41000366210938,23784,139.49000549316406,140.16552541929974,140.13263145784651,44.30341310762883,140.53567329338006,good,,,0.04294542752207864,140.49671936035156,139.63598075494804
sell,139.64500427246094,139.52000427246094,139.7989044189453,139.52000427246094,13070,139.64500427246094,140.061421189932,140.08830171372054,46.73264731388057,140.54341318511763,neutral,,,0.02848182875772043,140.4731246948242,139.54853023477926
hold,140.09500122070312,139.6199951171875,140.14999389648438,139.5500030517578,37498,140.09500122070312,140.06813719608624,140.08891075980986,53.12483591805208,140.53761694578023,good,,,0.0013165325597919164,140.4688751220703,139.53816954225996
hold,139.9250030517578,140.11000061035156,140.22000122070312,139.8800048828125,39672,139.9250030517578,140.03951036722054,140.07401005907786,50.65195046937157,140.50932013724815,good,,,0.0004854133835774377,140.4401252746582,139.47998347494675
hold,139.89500427246094,139.83999633789062,139.94000244140625,139.80499267578125,12074,139.89500427246094,140.01060914826863,140.05773680574904,50.207808630282535,140.5079596761994,good,,,0.0019682683080501917,140.41387557983398,139.42470094865396
hold,140.0449981689453,139.89999389648438,140.22999572753906,139.85000610351562,15176,140.0449981689453,140.01748695240397,140.0565787478578,52.45275296745129,140.48914399460676,good,,,-0.02082290554108468,140.38112564086913,139.3886452943019
hold,139.99000549316406,140.0500030517578,140.05499267578125,139.89999389648438,8369,139.99000549316406,140.011990660556,140.05052663379473,51.53533884588558,140.43903164646034,good,,,-0.07802517587208735,140.32312622070313,139.3829534586783
hold,140.0850067138672,139.9949951171875,140.22000122070312,139.9949951171875,14629,140.0850067138672,140.02659387121824,140.0536611865286,53.06264044400377,140.404005307646,good,,,-0.0681570830085243,140.2768768310547,139.38673562332968
hold,140.0399932861328,140.11000061035156,140.25999450683594,139.98500061035156,25445,140.0399932861328,140.02927375420114,140.05241865012897,52.22287502657724,140.3788709369815,good,,,-0.03610274001273339,140.24337615966795,139.37069944206252
hold,139.97999572753906,139.89999389648438,139.97999572753906,139.80999755859375,7687,139.97999572753906,140.01941814886874,140.04583474807535,51.06289440584783,140.3321117028987,good,,,-0.025834718587891548,140.2136260986328,139.34765625513535
hold,139.82000732421875,140.0,140.0,139.74000549316406,11341,139.82000732421875,139.97953598393875,140.0253049822702,48.0010686527034,140.3233581426793,good,,,-0.0065224101097105525,140.18912658691406,139.30785902152633
hold,139.69500732421875,139.82000732421875,139.82000732421875,139.61000061035156,10360,139.69500732421875,139.92263025199475,139.99527792244734,45.69561820250134,140.29184586806497,good,,,-0.05248674222049221,140.13462677001954,139.27290264186544
hold,139.72500610351562,139.68499755859375,139.82000732421875,139.52000427246094,28111,139.72500610351562,139.88310542229894,139.9707077570899,46.36144339335711,140.24216499288693,good,,,-0.08682595473561427,140.07487716674805,139.2758248631322
hold,139.5800018310547,139.69000244140625,139.72000122070312,139.49000549316406,28111,139.5800018310547,139.8224847040501,139.93518903654126,43.579974429090704,140.18230129812005,good,,,-0.06907637485417117,140.01575241088867,139.25488595500616
hold,139.4499969482422,139.63999938964844,139.69000244140625,139.4499969482422,27505,139.4499969482422,139.74798715288853,139.8910806648777,41.193745532532354,140.11973840062996,good,,,-0.1323542064080141,139.9382522583008,139.28620942653956
hold,139.8300018310547,139.46499633789062,139.97000122070312,139.38009643554688,30263,139.8300018310547,139.76439008852176,139.88552804362106,49.83947087663733,139.88920320039222,good,,,-0.1501047313318904,139.88625259399413,139.39324278264988
hold,139.97500610351562,139.88499450683594,140.27999877929688,139.88499450683594,55182,139.97500610351562,139.80651329152053,139.89366241270238,52.69732416330475,139.87907655890572,good,,,-0.04869406880626537,139.86675262451172,139.42259921831044
hold,140.0399932861328,140.0449981689453,140.1300048828125,139.97999572753906,16649,140.0399932861328,139.85320929044298,139.90696521937787,53.96326647649296,139.8491381450391,good,,,-0.05668631587660844,139.8490020751953,139.4666352030795
hold,139.75999450683594,140.09829711914062,140.0998992919922,139.72999572753906,14165,139.75999450683594,139.83456633372157,139.8936042455104,48.00246254767999,139.84703998977915,good,,,-0.0014533881636635826,139.8450019836426,139.4606731260921
hold,139.86000061035156,139.74000549316406,139.89999389648438,139.7100067138672,12524,139.86000061035156,139.83965318904757,139.89054936958686,50.121670420793855,139.84796565450372,good,,,0.0009085867227920374,139.8462516784668,139.46189841065902
hold,139.97999572753906,139.8300018310547,140.0500030517578,139.7050018310547,18636,139.97999572753906,139.8677216967459,139.89868085667342,52.617039152006704,139.87369856447893,good,,,-0.0059880912427701105,139.87075119018556,139.51929457067104
hold,139.9199981689453,140.05999755859375,140.125,139.8699951171875,16874,139.9199981689453,139.87817699118577,139.90061879415268,51.23678399565526,139.88246116740228,good,,,-0.0010451670795497137,139.88450088500977,139.5482595166737
hold,139.72000122070312,139.9199981689453,139.97000122070312,139.6999969482422,12274,139.72000122070312,139.84654183708926,139.88419901474816,46.82712560946606,139.85786189792378,good,,,-0.018578356159748566,139.86575088500976,139.53681022557936
hold,139.39999389648438,139.69500732421875,139.69500732421875,139.27000427246094,14947,139.39999389648438,139.75723224896828,139.84018036763325,40.77948404157825,139.8328636678124,good,,,0.0211738812158746,139.8395004272461,139.45462465259345
hold,139.3000030517578,139.39999389648438,139.41000366210938,139.22999572753906,12702,139.3000030517578,139.6657864095262,139.7910733389173,39.081083419131495,139.81312700629343,good,,,0.024976692799594247,139.80975036621095,139.36010111884906
hold,139.36500549316406,139.30850219726562,139.41000366210938,139.14999389648438,18974,139.36500549316406,139.60563022625377,139.75233989839427,40.80701188760765,139.78188179032216,good,,,-0.0058461595221381835,139.77575073242187,139.3003016395171
hold,139.4600067138672,139.32000732421875,139.4600067138672,139.27000427246094,17260,139.4600067138672,139.57650552377646,139.72576415434634,43.33385618312783,139.7633436091747,good,,,-0.012985881318894332,139.74925079345704,139.26551461594508
hold,139.6300048828125,139.4499969482422,139.66000366210938,139.4499969482422,11676,139.6300048828125,139.58720539558368,139.71705876602508,47.64109098589876,139.74731418265944,good,,,-0.0326629562981684,139.72650070190429,139.26581867208952
hold,139.63999938964844,139.66000366210938,139.72000122070312,139.61000061035156,10558,139.63999938964844,139.59776419439663,139.71005336817265,47.89186482467952,139.7244821650849,good,,,-0.029937746761865558,139.70650100708008,139.26778816619992
hold,139.59979248046875,139.63999938964844,139.63999938964844,139.52999877929688,5623,139.59979248046875,139.59816985161106,139.70002965110865,46.91831529411603,139.71735074081053,good,,,-0.02527289399750776,139.68749084472657,139.26518659283127
hold,139.63999938964844,139.49000549316406,139.7550048828125,139.49000549316406,9458,139.63999938964844,139.60653575921853,139.69457235461226,48.0554732161467,139.71225242913889,good,,,-0.009298027813964271,139.67849044799806,139.26021324709242
hold,139.5399932861328,139.61000061035156,139.6999053955078,139.5399932861328,12144,139.5399932861328,139.59322726460138,139.6805197120232,45.44753716726952,139.70713178833955,good,,,-0.002525788738561019,139.67073974609374,139.24825039166416
hold,139.55999755859375,139.47999572753906,139.75999450683594,139.47000122070312,18450,139.55999755859375,139.58658132339986,139.66956315262053,46.0779160921593,139.6982930180594,good,,,-0.004547759508299887,139.66248931884766,139.2381206403189
hold,139.57130432128906,139.52000427246094,139.63499450683594,139.52000427246094,4553,139.57130432128906,139.58352592297769,139.6606305315904,46.454541973210304,139.7063628383724,good,,,-5.708630009815252e-05,139.66205444335938,139.2373308597465
hold,139.4550018310547,139.6300048828125,139.6300048828125,139.4199981689453,17793,139.4550018310547,139.5578211045931,139.64193701335986,43.11842120904823,139.7141609587662,good,,,-0.00017432908792081037,139.6623046875,139.23807556003018
hold,139.83999633789062,139.5399932861328,139.83999633789062,139.5399932861328,14904,139.83999633789062,139.61425615125262,139.65994240649903,54.71262504267396,139.70899126634075,good,,,0.0009361930582540978,139.6628044128418,139.23776353030863
hold,139.5500030517578,139.80999755859375,139.8345947265625,139.5399932861328,9891,139.5500030517578,139.60140553135366,139.64994791970437,46.94977957995862,139.64881173559544,good,,,-0.0313500920857801,139.6415542602539,139.23918089363394
hold,139.5399932861328,139.5500030517578,139.6999969482422,139.4949951171875,9002,139.5399932861328,139.5891230823095,139.63995204392512,46.70345765396701,139.6202593846116,good,,,-0.04799320428301446,139.6165542602539,139.25639246190585
hold,139.3699951171875,139.59500122070312,139.59500122070312,139.3699951171875,8550,139.3699951171875,139.5452974892851,139.6154105051308,42.61433405199556,139.60421880915675,good,,,-0.007541525918619563,139.5970542907715,139.2279489032626
hold,139.39999389648438,139.25999450683594,139.39999389648438,139.25,10920,139.39999389648438,139.51623677072496,139.595827177072,43.5535423457621,139.58292656174584,good,,,-0.0244697881965128,139.5740539550781,139.21619765469592
hold,139.26109313964844,139.33999633789062,139.39999389648438,139.25999450683594,12636,139.26109313964844,139.46520804450967,139.5653968100335,40.26732008910767,139.5369114162324,good,,,-0.04491985881277527,139.5381088256836,139.20716461242765
hold,139.06320190429688,139.31500244140625,139.3249969482422,139.02999877929688,9390,139.06320190429688,139.38480681646712,139.5197427276938,36.08940333600261,139.4917640747113,good,,,-0.02151619007422223,139.49526901245116,139.15157947726965
hold,139.10000610351562,139.07000732421875,139.2100067138672,139.02000427246094,14939,139.10000610351562,139.32784667387682,139.4815848527685,37.390480113326646,139.45635115552486,good,,,-0.00478337566338638,139.4642692565918,139.096268988262
hold,138.97999572753906,139.0399932861328,139.11900329589844,138.9250030517578,19667,138.97999572753906,139.25827648460927,139.435985841384,34.89582973074421,139.4221221208333,good,,,0.024997913297242214,139.44326934814453,139.0193140218701
hold,138.99000549316406,138.88999938964844,139.0,138.85000610351562,10812,138.99000549316406,139.20462228632024,139.395442173364,35.28366948909769,139.40949716709963,good,,,0.017907247036808016,139.42776947021486,138.96326789656476
hold,138.92210388183594,138.94000244140625,138.99000549316406,138.87930297851562,11825,138.92210388183594,139.1481186054234,139.35241141958872,33.812178758953976,139.3890046860144,good,,,0.01952239118880872,139.40562438964844,138.89166741903583
hold,138.77999877929688,139.02000427246094,139.02999877929688,138.77999877929688,26695,138.77999877929688,139.0744946401981,139.30037390683492,30.907109740501696,139.31892897963985,good,,,0.023404214018407643,139.37162399291992,138.7909195473036
hold,138.9199981689453,138.83999633789062,138.9199981689453,138.79010009765625,6737,138.9199981689453,139.04359534594755,139.2657942942995,36.67917236616324,139.2930864253779,good,,,-0.011806544801951091,139.33612365722655,138.7364424102753
hold,138.9600067138672,138.89999389648438,138.99000549316406,138.8699951171875,10118,138.9600067138672,139.0268776195315,139.2379954233511,38.26636921362582,139.2642760774656,good,,,-0.021208937178784915,139.3021240234375,138.69812203964997
hold,138.8699951171875,138.94500732421875,138.94500732421875,138.8699951171875,7846,138.8699951171875,138.9955011190627,139.2045408500635,36.07545002447165,139.24405873833342,good,,,-0.01770198220831798,139.26563415527343,138.64990846085598
hold,138.85000610351562,138.88499450683594,138.96499633789062,138.80999755859375,13552,138.85000610351562,138.96640211595331,139.17231041855914,35.58815479977042,139.20778023472678,good,,,-0.0280762843733795,139.2261344909668,138.61018262061944
hold,138.86000061035156,138.89999389648438,138.97999572753906,138.85000610351562,13461,138.86000061035156,138.945121814833,139.143918617813,36.053262444939016,139.17315791726563,good,,,-0.022872492972436653,139.1921348571777,138.57416872441684
hold,139.05999755859375,138.875,139.05999755859375,138.83999633789062,15310,139.05999755859375,138.96809696358514,139.13628943061124,44.664031406959495,139.13747955525673,good,,,-0.03323676395718955,139.16713485717773,138.57063707767117
hold,139.08999633789062,139.0500030517578,139.08999633789062,139.02499389648438,13594,139.08999633789062,138.99247683844624,139.13208096763665,45.84204605380447,139.12730772373618,good,,,-0.0379939471325752,139.1430694580078,138.57560800002585
hold,138.8350067138672,139.05999755859375,139.0850067138672,138.8300018310547,50300,138.8350067138672,138.96098281353045,139.10507421729395,38.36569258645045,139.05653924944218,good,,,-0.02492466268122495,139.11206970214843,138.54843086686807
hold,138.6699981689453,138.85000610351562,138.89999389648438,138.52999877929688,16816,138.6699981689453,138.90278588461342,139.06552184926224,34.45020175200385,138.9943032122586,good,,,-0.09679531202365643,139.05356979370117,138.56663058787362
hold,138.88999938964844,138.74000549316406,138.88999938964844,138.74000549316406,8359,138.88999938964844,138.90022858562045,139.04956526202463,42.82799993054596,138.9723835320694,good,,,-0.06120818790090743,139.02056961059571,138.58604043860902
hold,138.89999389648438,138.8699951171875,138.89999389648438,138.77999877929688,9613,138.89999389648438,138.9001816477932,139.03596786515732,43.183267651279785,138.95244293794647,good,,,-0.07237024810912152,138.9885696411133,138.62296450063394
hold,138.85499572753906,138.89999389648438,138.94500732421875,138.72000122070312,17858,138.85499572753906,138.89114446374236,139.01951585264655,41.92023598581106,138.9347683872223,good,,,-0.047769453211277124,138.96281967163085,138.63803328898933
hold,138.85000610351562,138.85499572753906,138.92999267578125,138.85000610351562,9724,138.85000610351562,138.88291679169703,139.00410587545284,41.77433241575195,138.9150375549876,good,,,-0.06738773989638513,138.93532028198243,138.67689727936823
hold,138.71499633789062,138.82000732421875,138.85000610351562,138.64999389648438,17854,138.71499633789062,138.84933270093575,138.9778231902199,37.92769948109796,138.88894534801213,good,,,-0.041002355358588094,138.90801544189452,138.67936031245088
hold,138.8699951171875,138.71499633789062,138.9250030517578,138.7050018310547,28587,138.8699951171875,138.85346518418612,138.96802063812606,44.27211431076108,138.88221621185644,good,,,-0.014834646696293419,138.89835510253906,138.6806800672442
hold,138.8249969482422,138.8699951171875,138.92999267578125,138.75439453125,13121,138.8249969482422,138.84777153699736,138.95501848450027,42.90118743498279,138.86977454775504,good,,,-0.023364635133871214,138.88460464477538,138.68568310457127
hold,138.89999389648438,138.8350067138672,138.9199981689453,138.7908935546875,12557,138.89999389648438,138.85821600889477,138.95001624922608,45.907633664671934,138.86409283820896,good,,,-0.006234489863599091,138.88060455322267,138.68635406980778
hold,139.0050048828125,138.9149932861328,139.0800018310547,138.91000366210938,16454,139.0050048828125,138.8875737836783,138.95501521591575,49.88647945454416,138.86708052835456,good,,,0.0018272580689204787,138.88135452270507,138.6853127522621
hold,139.07000732421875,139.0,139.10000610351562,138.97000122070312,9296,139.07000732421875,138.92406049178643,138.9654690439433,52.2289057274654,138.87096836401216,good,,,0.016885739254401955,138.8887496948242,138.67661885000052
hold,139.07000732421875,139.1199951171875,139.1199951171875,139.0301055908203,10481,139.07000732421875,138.9532498582729,138.97497252396835,52.2289057274654,138.88593517988383,good,,,0.016022656293102067,138.90325012207032,138.6833320485032
hold,138.8699951171875,139.10000610351562,139.14999389648438,138.80999755859375,21358,138.8699951171875,138.93659891005584,138.9654291233519,44.76235316679815,138.88413308028706,good,,,-0.001568328530920926,138.90074996948243,138.68051365166735
hold,138.61000061035156,138.86500549316406,138.9199981689453,138.60000610351562,24566,138.61000061035156,138.87127925011498,138.93311744035188,37.29807277043336,138.86144826357315,good,,,0.010223628103744886,138.88324966430665,138.63128982906352
hold,138.5500030517578,138.625,138.75999450683594,138.5500030517578,17114,138.5500030517578,138.80702401044354,138.89828885957058,35.81391219805707,138.8455731787332,good,,,0.01650343329100412,138.86725006103515,138.57632853603647
hold,138.6699981689453,138.61000061035156,138.6699981689453,138.5500030517578,14881,138.6699981689453,138.7796188421439,138.87753516042284,40.88076172428024,138.83774201731316,good,,,0.0024779771685468077,138.85824966430664,138.55487943485937
hold,138.6750030517578,138.63499450683594,138.67999267578125,138.58999633789062,14642,138.6750030517578,138.75869568406668,138.8591231505442,41.08964504489773,138.82990971267338,good,,,0.0007746430115807001,138.84899978637696,138.53530167323672
hold,138.69000244140625,138.6750030517578,138.7449951171875,138.60000610351562,17986,138.69000244140625,138.7449570355346,138.84374854062256,41.753856659081634,138.81241348018463,good,,,-0.0193501675954999,138.83050003051758,138.52523037679194
hold,138.69000244140625,138.7100067138672,138.72999572753906,138.6699981689453,10204,138.69000244140625,138.73396611670896,138.82977162251197,41.753856659081634,138.79771784010003,good,,,-0.027879944733899542,138.81050033569335,138.5240219628365
hold,138.4600067138672,138.69000244140625,138.72000122070312,138.3800048828125,20019,138.4600067138672,138.67917423614062,138.796156630817,34.780174755988526,138.76999216869314,good,,,0.013646910600328965,138.79175033569337,138.46753952250444
hold,138.61000061035156,138.4600067138672,138.6199951171875,138.42999267578125,18437,138.61000061035156,138.66533951098282,138.77923335622924,41.62737831226384,138.76594163945146,good,,,0.0018072965161763932,138.78875045776368,138.4590255287258
hold,138.75,138.60499572753906,138.9149932861328,138.60499572753906,36186,138.75,138.68227160878627,138.77657577839022,47.19936409479653,138.76120804302312,good,,,-0.0071623549441013346,138.78175048828126,138.45498974876097
hold,138.77499389648438,138.74000549316406,138.7899932861328,138.6999969482422,8458,138.77499389648438,138.7008160663259,138.77643197094423,48.15092011676459,138.7576247334969,good,,,-0.007753237949581493,138.77550048828124,138.45327516264453
hold,138.8300018310547,138.77499389648438,138.8300018310547,138.6999969482422,12948,138.8300018310547,138.72665321927167,138.78130195822698,50.27488372535537,138.7552306540924,good,,,-0.0016538490190676214,138.77425079345704,138.45307623937006
hold,138.90989685058594,138.8300018310547,138.95989990234375,138.8000030517578,12098,138.90989685058594,138.76330194553452,138.79299240298687,53.26913919020162,138.75804626156994,good,,,0.004930107448153365,138.77724533081056,138.452207760152
hold,139.00999450683594,138.83999633789062,139.02999877929688,138.80999755859375,14740,139.00999450683594,138.81264045779483,138.81271986697314,56.78054642931363,138.77146107086023,good,,,0.02055381692016578,138.7919952392578,138.45311674848713
buy,138.99000549316406,139.0500030517578,139.1092987060547,138.97000122070312,21090,138.99000549316406,138.84811346486867,138.8288367420814,55.87758911851964,138.77694824644416,good,,,0.011091287822018181,138.79799575805663,138.4496863804301
sell,139.02000427246094,139.02999877929688,139.03500366210938,138.9499969482422,12098,139.02000427246094,138.88249162638715,138.84621560847953,56.98320086386337,138.78404269533428,good,,,0.01645577817008803,138.80774612426757,138.446289505547
hold,138.97999572753906,138.99000549316406,139.0399932861328,138.9499969482422,17535,138.97999572753906,138.90199244661753,138.85837743748493,55.00364071214812,138.7900320815755,good,,,0.006984633660822581,138.8117462158203,138.44456922967217
hold,139.0,138.99000549316406,139.0399932861328,138.97000122070312,27048,139.0,138.92159395729402,138.8712522158954,55.82987866853173,138.79631034640542,good,,,-0.0005539510024021865,138.81149597167968,138.44483972443112
hold,139.10000610351562,139.0,139.10000610351562,138.98500061035156,46408,139.10000610351562,138.95727638653835,138.89204802386087,59.80364951493111,138.8268409231486,good,,,0.004265326168262362,138.81299591064453,138.44190320021374
hold,139.33749389648438,139.0800018310547,139.33749389648438,139.0749969482422,13767,139.33749389648438,139.03331988852756,138.93254310319028,67.322092836282,138.83858550410292,good,,,0.04679601875976491,138.8263702392578,138.40351924521858
hold,139.26499938964844,139.30999755859375,139.32000732421875,139.22000122070312,9603,139.26499938964844,139.07965578875172,138.9627664019592,63.42238249680869,138.84784387833807,good,,,0.04376892020743206,138.84612045288085,138.38207179193358
hold,139.2550048828125,139.26499938964844,139.30999755859375,139.17999267578125,15862,139.2550048828125,139.11472560756388,138.98933353658225,62.88157944196268,138.88190765026775,good,,,0.03688635148111352,138.8783706665039,138.39518578055143
hold,139.3249969482422,139.27999877929688,139.4199981689453,139.2299041748047,22236,139.3249969482422,139.15677987569956,139.0198483921877,65.12437994502802,138.92431834943895,good,,,0.03683826113778377,138.91712036132813,138.42134679643976
hold,139.05499267578125,139.35000610351562,139.35899353027344,139.00999450683594,31346,139.05499267578125,139.1364224357159,139.02304332705984,52.05704125567024,138.94491001270302,good,,,0.006576545328251804,138.9363700866699,138.45067769496083
hold,139.0449981689453,139.0449981689453,139.08999633789062,138.9600067138672,17316,139.0449981689453,139.11813758236178,139.0250392217767,51.64395715952826,138.95966176545843,good,,,0.0037834266452874132,138.9548698425293,138.4824022752184
hold,139.17999267578125,139.0500030517578,139.19000244140625,139.00999450683594,19197,139.17999267578125,139.13050860104568,139.03912589941348,56.64786079344047,138.98314826063137,good,,,0.012758750223262894,138.97936935424804,138.5136121129328
hold,139.18499755859375,139.125,139.1999969482422,139.125,14709,139.18499755859375,139.1414063925553,139.05238695933895,56.82623849827675,138.99838795897807,good,,,0.009375383881105037,139.0041191101074,138.55003810872972
hold,139.07000732421875,139.1699981689453,139.18960571289062,139.03500366210938,13887,139.07000732421875,139.12712657888798,139.05398881069164,51.57544704647708,139.02896816743896,good,,,-0.031509657580741646,139.034619140625,138.65498097108832
hold,139.1300048828125,139.08999633789062,139.14999389648438,139.08999633789062,8869,139.1300048828125,139.12770223967289,139.06089936270263,53.96554745091252,139.05193187685546,good,,,-0.01883126359835119,139.06061935424805,138.73323486462215
hold,139.25999450683594,139.14999389648438,139.2899932861328,139.14500427246094,11261,139.25999450683594,139.1541606931055,139.0789989212602,58.71950416312724,139.0897909604221,good,,,0.0024792823314134793,139.08611907958985,138.78077849315434
hold,139.10000610351562,139.22999572753906,139.252197265625,138.9600067138672,17313,139.10000610351562,139.14332977518754,139.0809086651016,51.649740672168974,139.09769289022822,good,,,-0.013754569725510368,139.1023696899414,138.83245240936864
hold,139.19000244140625,139.14999389648438,139.22000122070312,139.13999938964844,9234,139.19000244140625,139.15266430843127,139.09082628112927,54.93650379386858,139.10983643294344,good,,,-0.007569305868293519,139.120369720459,138.87900198510022
hold,139.33999633789062,139.1999969482422,139.35499572753906,139.18580627441406,10532,139.33999633789062,139.19013071432315,139.1134781044712,59.836890569545865,139.12351500802518,good,,,0.013844510224192419,139.14187469482422,138.90271798384
hold,139.42999267578125,139.33999633789062,139.47000122070312,139.32000732421875,10058,139.42999267578125,139.23810310661477,139.14225215640846,62.47369099638083,139.13712767706514,good,,,0.03133492899551893,139.1628746032715,138.9010428535103
hold,139.4499969482422,139.47000122070312,139.55499267578125,139.3800048828125,17315,139.4499969482422,139.28048187494028,139.17022895566606,63.05431667909043,139.16178128299842,good,,,0.027662485197388342,139.18587417602538,138.90847366026165
hold,139.4199981689453,139.42999267578125,139.44000244140625,139.3699951171875,4845,139.4199981689453,139.3083851337413,139.19293524778237,61.517146056251285,139.1705484116819,good,,,0.019268536020122795,139.20587387084962,138.92160051859128
hold,139.3350067138672,139.39999389648438,139.42999267578125,139.30999755859375,8074,139.3350067138672,139.3137094497665,139.20585083560826,57.25820758248753,139.1847456193208,good,,,0.0022030029581898702,139.223624420166,138.95402864515435
hold,139.2100067138672,139.3350067138672,139.35000610351562,139.2100067138672,5654,139.2100067138672,139.29296890258664,139.2062286427227,51.60005349141577,139.2014612608133,good,,,-0.00684127046266525,139.23412475585937,138.98457242501172
hold,139.33999633789062,139.2100067138672,139.36000061035156,139.1750030517578,14104,139.33999633789062,139.30237438964744,139.21838934228342,56.42265269116052,139.22567152771651,good,,,0.00580611103253581,139.24612426757812,139.00047287128533
hold,139.17999267578125,139.33999633789062,139.36000061035156,139.17999267578125,11189,139.17999267578125,139.2778980468742,139.21489873623776,49.83974161280798,139.21814941056076,good,,,-0.0071741767701527515,139.23824920654295,138.99473013578097
hold,139.22999572753906,139.17999267578125,139.24000549316406,139.1199951171875,12297,139.22999572753906,139.2683175830072,139.21627118999243,51.7349145201818,139.21704433101314,good,,,-0.0014635517753602834,139.2364990234375,138.99327115746593
hold,139.18499755859375,139.2100067138672,139.2100067138672,139.1199951171875,6197,139.18499755859375,139.25165357812452,139.21342813259253,49.90749661923232,139.21402993099008,good,,,-0.0019019916120188718,139.23299865722657,138.98892331775
hold,138.99000549316406,139.17999267578125,139.1999053955078,138.99000549316406,7361,138.99000549316406,139.19932396113245,139.19311698355358,42.84496071189451,139.19761367913588,good,,,0.0007370789310012782,139.21624908447265,138.95439611611613
hold,139.06500244140625,139.00999450683594,139.10499572753906,138.99009704589844,9006,139.06500244140625,139.17245965718723,139.18147020699473,46.00959000451882,139.21195712476697,good,,,-0.0005009862229066187,139.2167495727539,138.9560958587539
hold,138.98500061035156,139.11000061035156,139.11000061035156,138.9600067138672,10598,138.98500061035156,139.13496784782012,139.1636093345726,43.25804736768235,139.2141482665768,good,,,0.0043457829904447465,139.21374969482423,138.944034717627
hold,139.08999633789062,138.98500061035156,139.16000366210938,138.98500061035156,9871,139.08999633789062,139.12597354583423,139.15691724396515,47.68035598786254,139.21146517537184,good,,,0.0004002542568493084,139.2092498779297,138.93447679533298
